post,responseid,duplicated,age,genderselectedchoice,raceblackafricanamerican,raceasianasianamerican,racehispaniclatinx,racenativeamericanindigenous,racenativehawaiianpacificislande,racemultiracial,racewhite,raceother,grade,primarylanguagespokenathome,program,fellow,school,whatschooldoyounormallyattendoth,q1like,q1fun,q1bored,q1todo,q2interested,q2talkupset,q2help,q2listen,q3close,q3support,q3friends,workdone,tryharderinschool,dobetterinschool,enjoyschoolmore,moreconfident_college,explorecollegeoptions,explorecareer,buildrelationships,identifycaringadult,caringadultlisten,q4learn,q4grades,q4useful,q4well,q4important,q5listen,q5important,q5raceknow,q5racelike,q6part,q6care,q6happy,q6fun,q6enjoy,q7doolder,q7college,q7interests,q7goals,q8courses,q8activities,q8financial,q8chances,q9successful,q9graduate,q9college,male,EmotionalEngagement,CognitiveEngagement,q1boredreverse,TEPPSProgEng,TEPPSProgAdult,TEPPSProgramSafety,PYDNhood,PYDDiversity,AdultPlanning,AdultAcademic,AnticipateHappen,dup,MPF: Youth Tracker,Time Served for this Reporting Period (minutes),Student Status (Active),Student Status (No student contact this reporting period),Student Status (Student no longer with the program)
1,R_1JRrnpOhUwZ6Z4Y,TRUE,6,2,0,1,0,0,0,0,0,,10,19,687,0,476,Malden High School,4,3,2,4,3,3,3,4,3,3,4,4,7,7,4,7,4,7,7,7,7,3,4,3,3,4,3,2,3,3,4,4,4,2,4,2,2,2,2,2,2,2,2,2,3,3,0,4,3,3,4,3,10,3,3,2,2,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_28NvO9rMvwOMPGg,TRUE,6,2,0,1,0,0,0,0,0,,11,Toisan,687,0,476,Malden High,3,4,1,4,4,4,4,4,3,3,3,,,,,,,,,,,3,3,3,3,3,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,0,4,3,4,4,4,9,5,5,2,2,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
1,R_2rH0BZOMffRGvPd,TRUE,6,2,0,1,0,0,0,0,0,,11,31,687,0,476,Malden High School,3,3,2,3,4,4,4,4,3,3,3,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,3,2,2,2,2,2,2,3,3,0,4,3,3,3,4,9,4,4,2,2,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_1liZjTazAQfarvc,TRUE,5,2,0,1,0,0,0,0,0,,10,Vietnamese,687,0,476,Malden High school,4,3,2,3,4,3,2,3,3,3,4,,,,,,,,,,,3,3,2,3,3,3,4,4,4,4,4,2,2,4,1,3,3,2,2,2,2,2,2,3,2,0,3,3,3,3,3,10,4,4,2,2,2,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
1,R_w4Oj07vlpWeqLO9,TRUE,5,2,0,1,0,0,0,0,0,,10,35,687,0,476,Malden High School,4,4,2,3,4,4,4,4,3,3,3,4,7,7,8,8,7,7,8,8,8,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,3,0,4,3,3,4,4,9,3,4,2,2,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_2rwJJLx9Fh1cin0,TRUE,6,1,0,1,0,0,0,0,0,,11,Chinese/English,687,1,476,,4,4,1,3,4,3,4,4,4,4,4,,,,,,,,,,,3,4,1,4,3,4,1,3,2,4,1,5,4,2,2,3,3,2,2,2,1,3,2,3,3,1,3,3,4,4,4,12,3,3,3,2,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
1,R_1rGjSauYpIr37Mi,TRUE,7,1,0,1,0,0,0,0,0,,11,16,687,1,398,,4,4,2,3,4,3,4,4,4,4,4,7,4,4,7,8,7,8,8,8,7,3,4,2,3,3,3,1,2,4,4,5,4,2,1,2,3,3,3,3,3,1,3,2,3,3,1,4,3,3,4,4,12,2,3,3,3,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_1GxF7pR8fwWTGwD,FALSE,6,1,0,1,0,0,0,0,0,,11,English,687,0,476,Boston: Malden High School,3,4,2,3,3,3,3,3,2,2,4,,,,,,,,,,,3,4,3,4,4,2,1,3,5,2,2,2,5,4,1,2,1,1,1,1,1,1,2,3,2,1,2,4,3,3,3,8,2,4,1,1,2,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
1,R_1gI2JxtK2szfZyt,FALSE,7,2,0,1,0,0,0,0,0,,11,16,687,1,402,,3,3,2,3,4,3,4,4,3,3,4,4,4,4,4,7,7,7,7,7,7,2,2,2,3,3,2,2,3,4,4,4,2,2,2,3,3,3,3,3,2,1,1,1,3,2,0,3,2,3,3,4,10,2,4,3,2,2,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_211eEcZYSStBc61,TRUE,6,2,0,1,0,0,0,0,0,,11,Mandarin,687,0,476,Malden High School,4,4,2,4,4,4,4,4,4,4,4,,,,,,,,,,,4,3,3,4,4,4,5,3,4,4,4,4,4,4,3,3,3,1,1,1,1,1,2,3,3,0,4,4,3,4,4,12,5,4,3,1,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
1,R_2ElY0CCUWTGsdx8,TRUE,6,2,0,1,0,0,0,0,0,,11,26,687,0,476,Malden High,3,3,2,3,3,4,4,4,3,4,4,4,7,7,7,7,7,7,8,8,8,3,4,3,3,4,3,4,3,4,4,4,4,4,4,2,3,2,2,1,1,1,1,2,3,3,0,4,3,3,3,4,11,4,4,2,1,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_7ONYz9FGGqLwOyJ,TRUE,6,1,0,1,0,0,0,0,0,,11,Mandarin,687,0,476,Malden High School,3,4,2,4,4,4,4,4,3,3,4,,,,,,,,,,,3,3,4,3,3,3,4,4,3,4,4,4,4,5,2,2,2,2,3,2,1,3,2,3,2,1,4,3,3,4,4,10,4,4,2,2,2,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
1,R_2Vm3jMUnuSexurl,TRUE,6,1,0,1,0,0,0,0,0,,11,26,687,0,476,Malden High School,3,4,2,3,4,4,4,4,3,3,4,4,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,2,4,4,4,4,2,3,2,2,2,2,1,2,2,2,2,1,3,3,3,3,4,10,3,3,2,2,2,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_pREZ6vaRDNKGSEF,FALSE,6,2,0,1,0,0,0,0,0,,11,Toishanese,687,1,402,,4,4,1,4,4,4,4,4,2,4,4,,,,,,,,,,,4,4,4,4,4,4,4,5,5,4,4,4,2,4,3,3,3,3,3,3,1,3,2,3,3,0,4,4,4,4,4,10,4,5,3,3,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_tWAXYiaKBOH7syZ,TRUE,6,1,0,1,0,0,0,0,0,,11,Mandarin,687,1,476,Malden High school,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,2,1,4,5,2,4,4,4,4,1,2,2,2,1,2,1,2,2,3,2,1,3,4,4,4,4,12,2,5,2,2,2,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
1,R_30hO7LmGx4SINOM,TRUE,7,1,0,1,0,0,0,0,0,,11,26,687,0,476,Malden High school,3,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,4,,,,,,,,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_QggTWwfOAkpmdfH,TRUE,7,1,0,1,0,0,0,0,0,,12,English,687,0,476,Malden: Malden High,4,4,2,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,3,3,4,3,3,4,5,4,4,4,4,4,1,3,3,3,1,3,1,2,2,3,3,1,4,4,3,4,4,12,3,5,3,2,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
1,R_p02Y8Krhjt0optD,TRUE,7,1,0,1,0,0,0,0,0,,12,18,687,0,476,Malden High School,4,4,2,4,4,4,4,4,4,4,4,7,8,8,8,7,7,8,8,8,8,3,4,3,4,3,4,5,5,5,4,4,2,1,4,3,3,3,3,3,3,2,3,2,3,3,1,3,3,3,4,4,12,5,5,3,3,3,0,Asian Community Development Corporation (Chinatown),60935,116,16,0
0,R_2xy28MkFbwS6Ai0,FALSE,6,1,0,0,0,0,0,0,0,,11,English,706,1,447,,4,4,2,3,4,4,4,4,4,4,4,,,,,,,,,,,4,3,3,2,3,1,1,2,3,4,4,4,4,4,3,3,2,2,2,3,2,2,2,3,2,1,4,3,3,4,4,12,1,3,3,2,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_1cV5hPTmuW5icpd,FALSE,7,2,0,0,0,0,0,0,0,,12,Spanish,706,1,,,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,2,2,2,2,1,1,1,0,2,2,3,2,2,6,2,2,,2,1,0,Margarita Muniz Academy,347340,461,173,37
0,R_1GEtUlI3ZDqCpDB,FALSE,6,2,1,0,0,0,0,0,0,,11,Cape Verdean ,706,1,447,,4,4,2,4,3,3,3,4,3,4,3,,,,,,,,,,,3,3,2,2,3,1,1,3,2,2,2,2,2,2,3,3,1,2,2,2,2,2,1,2,1,0,2,3,3,4,3,10,1,3,2,2,1,0,Margarita Muniz Academy,347340,461,173,37
0,R_3h09LJkUDHjbpUn,FALSE,6,2,0,0,0,0,0,0,0,,11,English,706,1,447,,3,3,2,3,3,3,3,4,3,3,3,,,,,,,,,,,2,3,3,2,3,1,1,3,2,4,2,4,4,4,2,3,2,3,2,2,2,3,3,3,3,0,3,3,3,3,3,9,1,3,3,2,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_1OQ8YuHgifOugIE,FALSE,7,2,0,0,0,0,0,0,0,,12,Spanish,706,0,,,3,3,1,3,3,4,4,4,4,4,4,,,,,,,,,,,3,4,3,3,4,4,4,5,3,5,5,5,4,5,3,3,3,3,3,2,2,3,3,3,3,0,5,3,4,3,4,12,4,4,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_2zj9cXDqOuBSTyd,TRUE,6,2,0,0,0,0,0,0,0,1,11,Cape Verdean Creole ,706,1,447,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,4,3,4,4,5,5,5,4,5,3,3,2,3,2,2,2,3,3,3,3,0,5,4,4,4,4,12,4,4,3,2,3,0,Margarita Muniz Academy,347340,461,173,37
1,R_2qDEXRmB6YoBW9n,TRUE,7,2,1,0,0,0,0,0,0,,11,17,706,1,447,,4,4,1,4,4,4,4,4,3,4,4,7,7,7,7,7,7,7,7,8,8,3,4,3,3,4,3,4,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,2,0,4,3,4,4,4,11,4,3,2,2,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_3JI3Vjl0Kvf9RFN,FALSE,9,2,0,0,0,0,0,0,0,,13,Spanish,706,1,,,3,2,2,2,3,3,3,3,3,3,3,,,,,,,,,,,3,3,2,3,3,2,2,3,3,2,4,4,2,2,3,3,2,2,2,2,2,2,2,3,2,0,3,3,3,3,3,9,2,3,3,2,2,0,Margarita Muniz Academy,347340,461,173,37
1,R_10H2TrrmN6cqhBp,FALSE,6,2,0,0,0,0,0,0,0,,10,30,706,1,447,,4,4,4,4,4,4,4,4,4,4,4,8,7,7,7,8,7,7,7,7,7,4,4,3,3,4,3,3,3,2,5,4,4,4,2,3,3,3,3,3,3,2,3,3,3,3,0,4,4,1,3,4,12,3,3,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_5vdg6KOyrCEen85,TRUE,8,2,0,0,0,0,0,0,0,,13,Espanol,706,0,,,2,3,3,2,2,2,3,3,3,2,3,,,,,,,,,,,2,3,2,2,2,2,3,3,3,2,2,2,2,2,3,2,1,1,2,1,3,2,2,3,2,0,2,2,2,2,3,8,3,3,2,2,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_2atc5EsFpDMeXNX,TRUE,6,2,0,0,0,0,0,0,0,,11,English,706,1,447,,3,3,2,3,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,3,4,2,2,3,3,4,4,4,4,4,3,3,2,3,3,3,2,3,3,3,3,0,4,4,3,3,4,12,2,3,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
1,R_brMak8XIV9qrutb,TRUE,6,2,0,0,0,0,0,0,0,,11,30,706,1,447,,3,3,2,3,2,4,3,4,3,4,3,7,7,7,7,8,8,8,7,8,7,4,4,3,4,4,4,5,5,5,4,4,4,4,2,2,3,3,3,3,3,3,3,3,3,3,0,4,4,3,3,3,10,5,5,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_2Ezvu4v90D9skhG,FALSE,7,2,0,0,0,0,0,0,0,,12,English,706,1,,,1,2,3,1,4,3,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,1,2,3,3,4,4,4,2,2,3,3,3,3,2,3,3,3,3,3,2,0,4,3,2,2,3,9,2,3,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_2eOxZ99b49c5Bu8,FALSE,6,2,0,0,0,0,0,0,0,,11,Español,706,1,447,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,2,3,4,4,4,5,5,5,5,3,2,3,3,2,3,3,3,4,4,4,0,5,4,4,4,4,12,3,4,3,3,4,0,Margarita Muniz Academy,347340,461,173,37
0,R_33xwBHSXJeoIgTl,FALSE,6,1,0,0,0,0,0,1,0,,11,English,706,0,,,3,2,2,2,3,3,3,2,1,1,1,,,,,,,,,,,3,3,1,3,2,2,4,3,5,4,4,4,1,2,2,3,3,2,1,3,1,2,2,3,2,1,4,2,3,3,3,3,3,4,3,2,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_xo1j99fqsD51bfH,TRUE,8,1,0,0,0,0,0,0,0,,13,English,706,0,,,3,,,,3,3,3,3,3,3,3,,,,,,,,,,,4,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,3,3,2,2,2,1,4,3,,,3,9,3,3,2,3,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_1Ke7E19cPST61we,FALSE,7,2,0,0,0,0,0,0,0,,11,Español,706,1,447,,3,3,2,2,3,3,2,3,3,3,2,,,,,,,,,,,2,2,2,2,3,1,1,2,2,4,2,2,2,2,3,3,2,3,2,1,2,2,1,4,2,0,3,2,3,3,3,8,1,2,3,2,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_3hgQ9zki9CrdVzd,FALSE,8,1,0,0,0,0,0,0,0,,12,Espanol,706,1,,,4,4,1,4,2,4,2,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,5,2,5,5,5,5,5,3,3,3,3,3,2,2,3,3,3,3,1,5,4,4,4,3,12,5,4,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_3dYMUA2lJyynLmy,FALSE,8,1,0,0,0,0,0,0,0,,12,Spanish,706,1,447,,3,3,2,3,3,3,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,3,3,4,4,4,4,4,4,5,2,3,2,3,1,2,2,2,3,3,3,1,4,3,3,3,3,9,3,4,3,2,3,0,Margarita Muniz Academy,347340,461,173,37
1,R_sh7v3ZI36t8fvPP,FALSE,6,1,0,0,0,0,0,0,0,,10,30,706,1,447,,4,4,2,4,4,3,4,4,4,4,4,7,4,8,8,8,8,8,8,7,7,3,4,4,4,3,1,1,3,5,5,5,5,5,5,3,3,3,2,3,3,1,3,3,3,2,1,5,4,3,4,4,12,1,4,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_RKxiyJcDGWHjPMt,FALSE,7,1,0,0,0,0,0,0,0,,12,English,706,1,447,,4,4,4,2,4,1,1,3,3,3,4,,,,,,,,,,,3,3,2,2,3,3,4,5,4,4,2,4,4,4,2,1,3,2,1,1,1,2,1,3,2,1,3,3,1,3,2,10,4,5,2,1,2,0,Margarita Muniz Academy,347340,461,173,37
1,R_3DiJlRbVXOh6OKF,FALSE,6,2,1,0,0,0,0,0,0,,10,20,706,1,447,,4,4,2,3,4,4,4,4,3,3,3,7,7,7,7,7,7,7,7,7,7,4,4,3,4,4,2,2,4,5,2,4,4,2,4,2,3,2,2,1,2,3,2,3,3,3,0,3,4,3,4,4,9,2,5,2,2,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_1KmaNjZJo2CQEzx,FALSE,8,2,0,0,0,0,0,0,0,,12,English,706,1,,,2,3,1,3,4,3,4,3,3,3,4,,,,,,,,,,,4,4,3,4,4,1,2,3,3,4,4,4,2,2,3,3,3,3,2,2,2,2,3,3,3,0,4,4,4,3,4,10,2,3,3,2,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_1U1P8jkm9W5vHqh,FALSE,8,2,0,0,0,0,0,0,0,,12,Spanish,706,1,447,,4,3,3,3,4,3,4,3,4,3,3,,,,,,,,,,,3,4,4,4,4,1,3,4,4,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,0,4,4,2,3,4,10,2,4,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_1IjfLIokJoqMrMG,FALSE,8,2,0,0,0,0,0,0,0,,12,Espanol,706,0,,,4,4,1,4,4,4,4,4,3,3,3,,,,,,,,,,,4,4,3,4,4,4,4,4,5,5,5,5,4,4,3,3,2,3,3,3,3,3,3,3,3,0,5,4,4,4,4,9,4,5,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_3lEb3UvBszf7OZD,TRUE,6,2,0,0,0,0,0,0,0,1,11,Capeverdian-kriol ,706,1,447,,4,4,1,1,3,3,4,4,4,3,4,,,,,,,,,,,4,4,4,4,4,2,3,5,5,5,5,5,4,4,3,1,2,3,2,3,2,2,3,3,3,0,5,4,4,3,4,11,3,5,2,2,3,0,Margarita Muniz Academy,347340,461,173,37
1,R_1zxjndGIVP61tAd,TRUE,6,2,0,0,0,0,0,0,0,1,11,17,706,1,447,,4,4,1,3,4,3,3,4,4,3,4,4,8,8,7,7,1,1,7,7,7,4,3,3,3,4,1,4,5,5,5,5,4,4,4,2,2,2,2,1,3,2,3,2,3,3,0,5,3,4,4,4,11,3,5,2,2,3,0,Margarita Muniz Academy,347340,461,173,37
1,R_1Cs6ScINzKm4pmi,FALSE,6,1,0,0,0,0,0,0,0,,10,30,706,1,447,,3,2,2,3,3,3,3,3,3,3,3,7,7,7,7,4,7,7,7,7,7,2,2,3,3,3,1,1,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,2,3,3,3,3,9,1,2,3,2,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_5bAdHsomYKEb9EB,FALSE,7,1,0,0,0,0,0,0,0,,12,Espanish,706,1,,,4,4,1,4,3,3,3,4,3,4,4,,,,,,,,,,,4,2,3,2,3,3,3,5,5,5,4,4,4,5,2,2,3,3,2,3,2,3,3,3,3,1,4,3,4,4,3,11,3,5,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_0kTR5YfXCpYX66d,FALSE,8,6,0,0,0,0,0,0,0,,12,Espanol,706,1,447,,4,3,4,3,1,1,1,1,3,3,3,,,,,,,,,,,3,3,3,2,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,0,4,3,1,3,1,9,3,3,3,3,4,0,Margarita Muniz Academy,347340,461,173,37
0,R_12Qm5kSHh9fLKQd,FALSE,5,2,0,0,0,0,0,0,0,,10,Spanol,706,1,,,4,4,1,4,3,4,4,4,3,4,4,,,,,,,,,,,4,4,4,4,4,4,4,4,5,5,5,5,5,5,3,3,3,3,3,2,3,3,3,3,3,0,5,4,4,4,4,11,4,5,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_1ZUj692PgZ3VQCl,FALSE,7,1,0,0,0,0,0,0,0,,12,Spanish,706,1,,,4,4,1,4,4,2,3,4,4,4,4,,,,,,,,,,,4,4,3,3,4,2,3,5,5,5,4,5,4,5,3,3,3,3,3,3,2,3,3,3,3,1,5,4,4,4,3,12,3,5,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_rpCGOdXDfMvGpS9,FALSE,8,2,0,0,0,0,0,0,0,,12,English,706,1,,,3,2,3,3,4,4,4,4,3,3,4,,,,,,,,,,,4,4,3,4,4,2,3,3,5,4,4,4,4,4,2,3,2,3,2,2,2,2,3,3,3,0,4,4,2,3,4,10,3,4,3,2,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_1LbNPGwJ0wpl3wn,FALSE,8,1,0,0,0,0,0,0,0,,12,Spanish,706,1,,,4,4,1,4,1,4,4,4,4,4,3,,,,,,,,,,,3,3,3,3,4,3,3,4,5,4,4,4,4,4,2,,,3,3,3,2,2,2,2,2,1,4,3,4,4,3,11,3,5,,3,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_W2tOedKr7fjdPqx,FALSE,8,1,0,0,0,0,0,0,0,,13,Spanish,706,0,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,5,5,5,5,5,5,5,2,2,3,2,2,2,2,2,2,3,2,1,5,4,4,4,4,12,5,5,2,2,2,0,Margarita Muniz Academy,347340,461,173,37
1,R_29jlYYV2aabobgs,TRUE,8,1,0,0,0,0,0,0,0,,13,30,706,1,447,,4,4,1,4,4,4,4,4,3,3,4,8,8,8,8,8,8,8,8,8,8,4,3,3,4,3,4,3,5,5,4,5,5,5,4,2,2,2,2,2,2,2,2,2,3,2,1,5,3,4,4,4,10,4,5,2,2,2,0,Margarita Muniz Academy,347340,461,173,37
1,R_2R1D7xpNZGK3zMu,TRUE,7,2,0,1,0,0,0,0,0,,11,20,706,1,447,,3,3,2,2,4,4,4,4,4,4,3,7,7,7,4,7,7,7,4,7,7,3,4,2,3,3,3,3,3,5,4,4,2,2,2,2,2,2,3,2,3,3,3,3,3,2,0,3,3,3,3,4,11,3,4,2,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_3snU1FzOCJrEkW2,FALSE,6,1,1,0,0,0,0,0,0,,10,Creole\english,706,1,447,,1,1,4,1,1,1,1,3,1,1,3,,,,,,,,,,,2,3,2,2,2,2,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,2,3,2,1,1,0,Margarita Muniz Academy,347340,461,173,37
1,R_3imu8a501pjSZm5,FALSE,6,2,0,0,0,0,0,0,0,,11,30,706,0,447,,4,4,2,4,3,3,2,2,3,3,2,4,7,7,7,4,4,4,4,4,4,2,3,1,3,2,3,3,4,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,3,3,0,2,2,3,4,3,8,3,3,2,1,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_1mCrZApwmzazH0F,FALSE,5,2,0,0,0,0,0,0,0,,10,English,706,1,447,,3,2,3,3,3,3,3,4,2,3,3,,,,,,,,,,,4,4,3,3,4,2,3,3,4,4,4,4,4,4,3,3,2,2,2,2,3,3,3,3,3,0,4,4,2,3,3,8,3,4,3,3,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_e35qOJIn3C6rqkp,FALSE,8,6,0,0,0,0,0,0,0,,11,espanol,706,1,447,,4,4,1,4,4,4,4,4,3,3,3,,,,,,,,,,,4,4,3,3,4,3,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,0,4,4,4,4,4,9,4,5,2,2,2,0,Margarita Muniz Academy,347340,461,173,37
0,R_3I4z13T85ApYdz4,FALSE,6,2,0,0,0,0,0,0,0,,10,spanish,706,1,447,,3,3,2,2,3,2,4,3,3,3,4,,,,,,,,,,,4,4,3,3,4,1,1,4,3,4,4,4,2,4,3,2,3,3,1,2,1,1,2,3,3,0,4,4,3,3,3,10,1,4,3,1,3,0,Margarita Muniz Academy,347340,461,173,37
0,R_3eazev0D9W080YN,FALSE,5,1,0,0,0,0,0,0,0,,8,English,715,1,,,4,,3,3,3,3,3,3,3,3,4,,,,,,,,,,,4,4,2,2,3,4,4,5,5,4,5,1,1,1,3,2,,3,3,3,2,3,3,3,2,1,3,3,2,,3,10,4,5,,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_24i1tkC40EvwmJC,FALSE,5,1,0,0,0,0,0,0,0,,8,20,715,1,,,1,2,4,2,4,3,3,3,4,4,4,4,4,4,1,4,4,8,7,7,7,2,2,2,2,3,4,3,4,4,4,1,1,1,1,3,3,3,3,3,3,2,3,2,2,1,1,2,2,1,2,3,12,4,4,3,3,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_cPiGcjrmgdCVXPz,TRUE,5,1,0,0,0,0,0,0,0,,9,Spanish,715,1,,,1,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,1,5,4,1,3,4,12,5,5,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_1BPnV1kVptbATsp,TRUE,5,1,0,0,0,0,0,0,0,,9,30,715,1,,,4,4,1,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,5,4,5,5,5,5,5,5,5,2,3,3,2,3,3,2,2,3,3,2,1,5,3,4,4,4,12,5,5,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_30rbnMXgIuzRj26,FALSE,4,1,0,0,0,0,0,0,0,,9,Spanish,715,1,,,4,4,3,2,4,4,4,3,3,2,3,,,,,,,,,,,3,4,3,4,3,5,4,4,5,4,5,4,5,5,3,2,3,2,2,3,2,2,2,2,2,1,4,3,2,3,4,8,5,5,3,2,2,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_3QE4mPwK91OOmSM,FALSE,5,1,0,0,0,0,0,0,0,,9,30,715,1,,,3,2,2,2,1,1,2,2,3,2,2,4,4,4,7,7,1,7,1,7,7,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,1,4,3,3,3,2,7,4,4,2,2,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_1eF9bfIvYO91X6j,FALSE,3,2,0,0,0,0,0,0,0,,8,30,715,1,,,3,3,2,3,4,4,4,4,2,3,3,7,4,7,4,4,4,4,7,7,7,3,3,3,3,3,1,1,5,5,4,4,4,2,4,3,3,3,3,1,1,2,2,2,2,2,0,4,3,3,3,4,8,1,5,3,2,2,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_2YG8EtpvMUEImch,FALSE,3,2,0,0,0,0,0,0,0,,8,Spanish,715,1,,,3,3,2,3,3,3,3,4,2,3,3,,,,,,,,,,,4,4,3,3,3,3,3,4,4,4,4,4,2,4,2,2,2,2,1,1,1,1,1,1,1,0,4,3,3,3,3,8,3,4,2,1,1,0,St. Stephen's Youth Programs,468375,580,16,60
0,R_1Qllos8dxZYYYc0,TRUE,2,2,0,0,0,0,0,0,0,,7,Spanish,715,1,,,4,3,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,4,5,5,5,5,5,5,4,5,3,3,3,3,3,3,3,3,3,3,3,0,5,4,4,4,4,12,5,5,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
1,R_1kHARZxCTnxt2zJ,TRUE,2,2,0,1,0,0,0,0,0,,7,30,715,1,,,4,4,2,4,3,4,3,4,4,4,4,8,8,8,7,8,,7,7,7,8,4,4,4,4,4,5,5,4,4,5,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,0,5,4,3,4,4,12,5,4,3,3,3,0,St. Stephen's Youth Programs,468375,580,16,60
